Employee ID,Name,Department,Job Role,Performance Score,KPI Score,Attendance (%),Peer Rating,Task Completion (%),Work Hours Logged,Manager Feedback,Training Hours,Promotion Eligibility,Promotion_Numeric,ProductivityIndex,WorkHourEfficiency,ManagerScoreRatio,PerformanceTier
558903,Saira Sheth,Finance,Accountant,61,77.21,88.71,4.6,83.86,49,3.3,11,No,0,83.481,1.6772,65.99999999999999,Exceeds Expectations
987617,Shray Venkataraman,Finance,Accountant,82,61.03,99.77,3.2,91.06,45,4.3,0,No,0,77.797,1.9795652173913043,86.0,Meets Expectations
167991,Saksham Chana,Finance,Auditor,82,84.59,76.51,4.0,97.22,46,3.2,5,No,0,87.11,2.068510638297872,64.0,Exceeds Expectations
858589,Anay Wason,Marketing,SEO Specialist,66,61.25,86.58,3.1,93.01,41,4.2,15,No,0,76.27799999999999,2.2145238095238096,84.00000000000001,Meets Expectations
257073,Saanvi Apte,IT,Data Analyst,54,87.99,90.31,3.4,70.36,41,3.6,5,No,0,79.169,1.6752380952380952,72.0,Meets Expectations
574279,Rasha Doshi,Finance,Financial Analyst,87,92.01,98.38,4.3,93.73,53,3.1,9,No,0,92.666,1.7357407407407408,62.0,Exceeds Expectations
832417,Shamik Anand,Finance,Financial Analyst,90,72.9,78.35,4.7,92.05,49,4.4,23,Yes,1,83.585,1.841,88.00000000000001,Exceeds Expectations
702394,Kimaya Ratta,Finance,Auditor,84,69.64,89.31,3.1,90.34,43,4.6,12,No,0,78.6895,2.053181818181818,92.0,Meets Expectations
582854,Shamik Solanki,Sales,Sales Executive,81,85.97,76.36,3.4,93.0,43,4.6,2,No,0,84.2935,2.1136363636363638,92.0,Exceeds Expectations
650234,Vivaan Chandra,Sales,Account Manager,54,81.89,92.33,3.7,96.55,54,4.8,17,No,0,87.40349999999998,1.7554545454545454,96.0,Exceeds Expectations
398486,Hansh Biswas,Sales,Sales Executive,99,89.63,81.6,4.1,80.24,39,3.6,6,No,0,83.99449999999999,2.006,72.0,Exceeds Expectations
789196,Umang Koshy,HR,Employee Relations,60,70.88,86.28,3.1,88.39,51,4.6,3,No,0,77.98649999999999,1.6998076923076924,92.0,Meets Expectations
924525,Nehmat Srinivas,Finance,Auditor,99,69.24,85.79,3.9,76.52,45,4.4,28,Yes,1,75.58449999999999,1.663478260869565,88.00000000000001,Meets Expectations
848918,Khushi Grewal,IT,Data Analyst,50,68.27,78.16,3.7,93.31,52,4.6,16,No,0,79.377,1.7605660377358492,92.0,Meets Expectations
226552,Hridaan Vig,Finance,Accountant,57,89.86,88.7,3.9,75.31,55,3.6,20,No,0,82.8145,1.3448214285714286,72.0,Exceeds Expectations
301213,Shlok Goswami,HR,Employee Relations,89,65.6,90.7,3.5,80.13,36,4.6,6,Yes,1,75.1105,2.1656756756756756,92.0,Meets Expectations
719823,Vritika Dhaliwal,Sales,Business Development,62,81.37,76.61,3.7,89.93,36,5.0,27,No,0,82.5465,2.430540540540541,100.0,Exceeds Expectations
516027,Neelofar Srinivasan,IT,Data Analyst,85,61.76,94.79,3.3,90.95,48,4.0,28,No,0,77.56700000000001,1.856122448979592,80.0,Meets Expectations
684587,Charvi Kakar,Marketing,SEO Specialist,81,60.02,77.11,4.6,78.68,44,4.5,25,No,0,73.9115,1.7484444444444447,90.0,Meets Expectations
259100,Nakul Chakraborty,IT,Data Analyst,62,77.36,90.83,3.5,92.24,51,3.8,29,No,0,83.4845,1.7738461538461539,76.0,Exceeds Expectations
170458,Darshit Hari,IT,Data Analyst,82,85.28,89.45,3.5,75.81,51,3.1,19,No,0,80.299,1.4578846153846154,62.0,Exceeds Expectations
963356,Arhaan Maharaj,Marketing,Marketing Executive,82,83.31,76.85,4.4,79.83,46,4.0,7,No,0,81.8265,1.6985106382978723,80.0,Exceeds Expectations
278127,Mannat Rama,Finance,Auditor,84,84.78,79.31,3.2,87.28,52,4.9,9,No,0,81.71749999999999,1.6467924528301887,98.00000000000001,Exceeds Expectations
828437,Yashvi Dugar,IT,Data Analyst,88,76.39,77.65,3.7,90.2,54,4.0,21,No,0,81.054,1.6400000000000001,80.0,Exceeds Expectations
522269,Uthkarsh Sanghvi,IT,Cybersecurity Specialist,78,90.65,81.57,5.0,87.9,46,3.8,15,No,0,89.728,1.870212765957447,76.0,Exceeds Expectations
325754,Vaibhav Bhargava,Finance,Financial Analyst,72,82.77,88.82,4.2,86.75,45,3.7,18,No,0,85.25499999999998,1.8858695652173914,74.0,Exceeds Expectations
786317,Trisha Ravi,Finance,Accountant,96,92.23,94.96,4.9,97.52,54,3.3,24,No,0,95.3565,1.773090909090909,65.99999999999999,Exceeds Expectations
965898,Divit Varma,Finance,Accountant,85,72.09,89.26,4.9,94.31,52,3.7,25,No,0,86.329,1.779433962264151,74.0,Exceeds Expectations
976433,Dhanuk Lad,Finance,Auditor,52,63.93,82.92,4.6,87.91,53,4.1,14,No,0,79.38199999999999,1.6279629629629628,82.0,Meets Expectations
721313,Manjari Sankaran,Finance,Financial Analyst,50,66.39,97.17,3.8,73.59,43,4.2,0,No,0,74.96849999999999,1.6725,84.00000000000001,Meets Expectations
288679,Siya Devi,Marketing,Marketing Executive,92,89.26,88.49,4.7,89.4,52,4.8,17,Yes,1,89.90449999999998,1.6867924528301887,96.0,Exceeds Expectations
123430,Saanvi Bains,IT,Data Analyst,64,67.12,80.75,4.2,85.7,36,4.0,26,No,0,78.19949999999999,2.3162162162162163,80.0,Meets Expectations
840182,Kimaya Chad,HR,Employee Relations,97,66.83,76.02,4.4,74.16,47,4.3,27,Yes,1,73.94949999999999,1.545,86.0,Meets Expectations
266462,Vivaan Goyal,IT,Data Analyst,97,70.41,83.59,4.5,75.64,40,4.2,10,Yes,1,77.15599999999999,1.844878048780488,84.00000000000001,Meets Expectations
273190,Vanya Varughese,HR,Employee Relations,76,62.75,92.91,3.1,81.59,52,3.1,18,No,0,73.7555,1.539433962264151,62.0,Meets Expectations
983110,Bhavin Kumar,Finance,Financial Analyst,60,62.93,75.9,3.9,99.87,39,4.4,19,No,0,80.065,2.49675,88.00000000000001,Exceeds Expectations
975459,Navya Varkey,Sales,Business Development,96,85.64,94.16,4.3,97.55,36,3.3,19,No,0,91.1405,2.6364864864864863,65.99999999999999,Exceeds Expectations
608934,Tara Sarma,Sales,Business Development,66,74.06,82.46,4.0,91.01,39,4.4,7,No,0,82.1435,2.27525,88.00000000000001,Exceeds Expectations
327094,Anaya Bhat,Sales,Business Development,95,93.6,86.32,3.3,71.27,36,4.0,27,No,0,80.5525,1.9262162162162162,80.0,Exceeds Expectations
872669,Kashvi Sunder,Marketing,Content Strategist,75,77.79,78.52,4.9,90.84,48,3.3,2,No,0,85.49849999999999,1.8538775510204082,65.99999999999999,Exceeds Expectations
618726,Rati Lal,HR,Employee Relations,95,91.06,99.94,4.0,91.8,48,4.9,4,Yes,1,90.99199999999999,1.873469387755102,98.00000000000001,Exceeds Expectations
133279,Aradhya Saraf,HR,Recruitment Specialist,72,82.93,77.95,4.3,88.33,46,3.3,19,No,0,84.5335,1.8793617021276596,65.99999999999999,Exceeds Expectations
536321,Ranbir Behl,Sales,Business Development,78,87.39,98.26,4.4,93.38,37,3.6,30,No,0,91.2085,2.4573684210526316,72.0,Exceeds Expectations
186630,Tarini Hayer,Marketing,SEO Specialist,83,63.93,81.63,4.9,76.2,47,4.1,24,No,0,75.99,1.5875000000000001,82.0,Meets Expectations
114913,Ayesha Baria,HR,Employee Relations,75,64.77,78.08,4.1,72.94,42,3.1,27,No,0,72.2105,1.696279069767442,62.0,Meets Expectations
723352,Tarini Mander,Finance,Accountant,71,78.95,79.12,4.0,78.71,45,4.3,11,No,0,79.04899999999999,1.711086956521739,86.0,Meets Expectations
370045,Parinaaz Goswami,Finance,Accountant,70,70.8,83.12,4.0,79.8,51,4.7,20,No,0,77.178,1.5346153846153845,94.0,Meets Expectations
420636,Nirvi Sabharwal,HR,Recruitment Specialist,90,81.23,96.19,3.5,76.25,43,3.1,24,No,0,80.0465,1.7329545454545454,62.0,Exceeds Expectations
204388,Raunak Hari,Marketing,SEO Specialist,55,84.12,81.88,4.6,97.82,54,4.1,6,No,0,89.761,1.7785454545454544,82.0,Exceeds Expectations
697202,Renee Divan,HR,HR Manager,74,94.19,81.36,3.9,90.16,50,3.9,14,No,0,88.42649999999999,1.767843137254902,78.0,Exceeds Expectations
997340,Shlok Dar,Finance,Accountant,83,92.29,78.78,4.7,96.04,54,4.9,19,No,0,91.83249999999998,1.7461818181818183,98.00000000000001,Exceeds Expectations
290559,Ela Kamdar,Sales,Business Development,78,62.29,93.4,3.4,86.56,47,4.0,11,No,0,76.3075,1.8033333333333335,80.0,Meets Expectations
891992,Raunak Khalsa,Sales,Account Manager,84,82.62,81.07,4.5,90.7,53,4.2,15,No,0,86.32249999999999,1.6796296296296296,84.00000000000001,Exceeds Expectations
106984,Kashvi Warrior,Sales,Business Development,97,60.64,88.23,3.0,90.04,53,3.3,19,No,0,74.9725,1.6674074074074074,65.99999999999999,Meets Expectations
660308,Bhavin Comar,IT,Data Analyst,66,90.36,99.68,4.2,79.2,48,3.8,14,No,0,86.898,1.616326530612245,76.0,Exceeds Expectations
904099,Kiara Keer,HR,Employee Relations,74,93.8,76.06,3.1,70.63,54,3.7,19,No,0,78.2595,1.284181818181818,74.0,Meets Expectations
320979,Zara Barad,HR,Recruitment Specialist,80,69.1,83.75,3.4,72.04,40,3.3,1,No,0,72.1615,1.7570731707317075,65.99999999999999,Meets Expectations
222337,Fateh Ravel,Marketing,Content Strategist,54,72.56,75.15,3.8,83.04,37,4.1,24,No,0,77.13250000000001,2.185263157894737,82.0,Meets Expectations
895447,Mamooty Dhaliwal,IT,Data Analyst,74,82.74,90.61,4.6,87.71,42,4.5,10,No,0,87.04899999999999,2.039767441860465,90.0,Exceeds Expectations
571585,Neelofar Raja,IT,Cybersecurity Specialist,85,78.54,78.49,3.7,96.87,52,4.7,16,No,0,84.267,1.8277358490566038,94.0,Exceeds Expectations
202110,Romil Kothari,HR,Employee Relations,80,70.0,81.1,3.5,84.5,51,3.2,14,No,0,76.74000000000001,1.625,64.0,Meets Expectations
688803,Ela Behl,Marketing,Content Strategist,66,61.77,87.42,4.6,83.83,40,4.3,27,No,0,77.87299999999999,2.0446341463414632,86.0,Meets Expectations
363816,Kimaya Sidhu,IT,Data Analyst,90,88.27,85.93,4.3,99.41,55,3.2,12,No,0,91.47749999999999,1.7751785714285713,64.0,Exceeds Expectations
400076,Riaan Dara,HR,Recruitment Specialist,68,94.53,98.53,3.1,90.54,45,3.8,22,No,0,88.85399999999998,1.9682608695652175,76.0,Exceeds Expectations
413996,Ivana Sengupta,Sales,Account Manager,53,82.49,82.0,3.2,72.64,47,3.5,22,No,0,76.1955,1.5133333333333334,70.0,Meets Expectations
562767,Vihaan Seth,Sales,Account Manager,91,87.66,79.24,4.8,87.46,55,3.1,5,No,0,87.578,1.561785714285714,62.0,Exceeds Expectations
262147,Zain Sampath,Marketing,Content Strategist,75,84.47,98.48,4.5,76.62,50,3.7,22,No,0,84.65350000000001,1.5023529411764707,74.0,Exceeds Expectations
131523,Dhanush Sharma,Sales,Business Development,57,64.29,86.05,4.7,91.13,46,3.8,17,No,0,81.40449999999998,1.9389361702127659,76.0,Exceeds Expectations
892225,Miraya Raja,Marketing,SEO Specialist,59,75.8,95.3,3.4,85.39,38,3.1,30,No,0,80.9115,2.1894871794871795,62.0,Exceeds Expectations
964950,Umang Kapoor,Sales,Sales Executive,78,62.59,95.19,4.3,95.6,39,4.5,21,No,0,82.545,2.3899999999999997,90.0,Exceeds Expectations
585773,Kanav Virk,Marketing,Marketing Executive,72,85.42,78.67,3.4,96.4,51,3.5,20,No,0,85.6375,1.853846153846154,70.0,Exceeds Expectations
393701,Devansh Ray,Marketing,SEO Specialist,72,89.1,98.35,3.1,90.41,38,3.6,1,No,0,86.88099999999999,2.318205128205128,72.0,Exceeds Expectations
879279,Riaan Badal,Marketing,Marketing Executive,67,70.99,85.99,4.2,71.93,49,3.7,22,No,0,75.52049999999998,1.4386,74.0,Meets Expectations
134961,Kabir Sethi,Finance,Accountant,88,82.71,85.83,3.4,80.73,41,3.4,28,No,0,80.2785,1.9221428571428572,68.0,Exceeds Expectations
840376,Kavya Gade,IT,Data Analyst,69,65.98,96.51,4.5,92.22,51,3.9,5,No,0,83.3465,1.7734615384615384,78.0,Exceeds Expectations
770481,Madhav Tak,Finance,Accountant,77,63.18,99.62,4.7,88.57,48,5.0,24,No,0,82.15549999999999,1.807551020408163,100.0,Exceeds Expectations
901110,Gokul Chopra,Finance,Financial Analyst,93,88.06,83.82,4.6,98.95,50,4.5,10,Yes,1,91.82649999999998,1.9401960784313725,90.0,Exceeds Expectations
865493,Anahi Dasgupta,Finance,Auditor,82,67.17,89.47,4.2,75.08,39,4.6,3,No,0,75.80799999999999,1.877,92.0,Meets Expectations
260922,Myra Jaggi,Marketing,Content Strategist,61,86.77,93.5,4.0,88.64,50,3.4,22,No,0,87.4185,1.7380392156862745,68.0,Exceeds Expectations
997940,Siya Gola,Sales,Account Manager,96,74.97,95.93,3.8,76.72,41,3.8,24,No,0,78.881,1.8266666666666667,76.0,Meets Expectations
696765,Renee Kanda,Sales,Business Development,97,84.18,98.52,3.6,74.13,55,3.6,1,No,0,80.98649999999999,1.32375,72.0,Exceeds Expectations
484703,Misha Balakrishnan,IT,Data Analyst,82,65.88,95.93,4.8,71.81,55,4.7,23,No,0,76.981,1.2823214285714286,94.0,Meets Expectations
701483,Biju Chada,Sales,Account Manager,100,66.91,92.28,3.6,82.85,40,5.0,26,Yes,1,77.05799999999999,2.020731707317073,100.0,Meets Expectations
681137,Vedika Iyer,Marketing,Content Strategist,53,75.53,84.5,4.2,91.78,39,3.1,23,No,0,83.83349999999999,2.2945,62.0,Exceeds Expectations
947639,Pari Yogi,Finance,Auditor,70,62.84,81.13,3.9,78.28,44,4.2,20,No,0,73.2615,1.7395555555555555,84.00000000000001,Meets Expectations
128097,Rania Tella,Marketing,SEO Specialist,91,84.78,80.43,4.6,71.8,51,4.8,12,Yes,1,80.66749999999999,1.3807692307692307,96.0,Exceeds Expectations
559703,Kismat Bajwa,IT,Data Analyst,83,86.82,94.94,4.7,89.04,47,4.2,3,No,0,89.892,1.8550000000000002,84.00000000000001,Exceeds Expectations
433550,Zara Sahota,Marketing,Content Strategist,53,78.59,99.97,4.9,93.3,44,4.0,11,No,0,89.85699999999999,2.0733333333333333,80.0,Exceeds Expectations
512811,Amira Deshmukh,Finance,Auditor,68,60.22,99.92,3.5,90.85,37,4.2,7,No,0,78.3625,2.3907894736842104,84.00000000000001,Meets Expectations
783714,Piya Kulkarni,Marketing,Marketing Executive,79,68.11,82.26,4.0,96.26,46,4.9,25,No,0,81.8685,2.048085106382979,98.00000000000001,Exceeds Expectations
932416,Vanya Rama,Finance,Financial Analyst,96,69.87,97.97,3.6,85.67,44,4.2,2,Yes,1,79.93449999999999,1.9037777777777778,84.00000000000001,Meets Expectations
906767,Alisha Ramachandran,Marketing,SEO Specialist,52,89.94,93.4,3.8,76.97,48,3.6,24,No,0,83.8285,1.5708163265306123,72.0,Exceeds Expectations
584394,Lakshit Wali,HR,Employee Relations,95,70.72,99.65,4.4,87.01,52,3.3,13,No,0,83.35300000000001,1.6416981132075472,65.99999999999999,Exceeds Expectations
268830,Emir Swaminathan,HR,Recruitment Specialist,93,63.53,80.89,4.8,98.12,39,4.2,19,Yes,1,83.11099999999999,2.4530000000000003,84.00000000000001,Exceeds Expectations
761423,Ishaan Mane,Finance,Accountant,68,71.21,84.87,3.2,93.13,49,4.4,7,No,0,79.84949999999999,1.8625999999999998,88.00000000000001,Meets Expectations
116739,Damini Magar,Sales,Sales Executive,63,66.25,79.75,3.2,88.94,43,4.7,30,No,0,75.87899999999999,2.0213636363636365,94.0,Meets Expectations
472499,Charvi Sekhon,Finance,Financial Analyst,61,65.39,88.13,4.1,86.49,54,3.5,8,No,0,78.6775,1.5725454545454545,70.0,Meets Expectations
567481,Kabir Shanker,Marketing,Marketing Executive,63,61.75,78.94,4.1,87.33,50,3.8,2,No,0,76.31899999999999,1.7123529411764706,76.0,Meets Expectations
816930,Zaina Dube,Sales,Sales Executive,59,68.55,84.54,3.2,98.53,40,4.5,6,No,0,80.75899999999999,2.403170731707317,90.0,Exceeds Expectations
831338,Darshit Borah,Finance,Auditor,85,75.06,85.01,3.2,98.73,47,3.9,1,No,0,83.178,2.0568750000000002,78.0,Exceeds Expectations
304851,Saksham Cherian,Sales,Account Manager,95,94.32,87.99,3.7,96.15,38,3.6,15,No,0,90.96299999999998,2.4653846153846155,72.0,Exceeds Expectations
743872,Ishita Varughese,Sales,Business Development,61,84.96,79.61,3.0,71.71,46,3.9,16,No,0,75.776,1.5257446808510637,78.0,Meets Expectations
406110,Bhamini Shankar,HR,Recruitment Specialist,80,79.01,91.8,4.5,74.71,42,4.6,9,No,0,81.07199999999999,1.737441860465116,92.0,Exceeds Expectations
498810,Kashvi Chanda,HR,Employee Relations,68,80.5,92.61,3.3,98.12,50,3.6,8,No,0,86.3085,1.9239215686274511,72.0,Exceeds Expectations
702079,Kavya Arya,HR,HR Manager,91,64.63,98.63,3.0,95.49,54,4.1,12,Yes,1,79.83649999999999,1.736181818181818,82.0,Meets Expectations
962057,Aayush Chauhan,HR,Employee Relations,97,85.83,83.19,3.1,71.28,44,4.5,18,Yes,1,76.767,1.584,90.0,Meets Expectations
951525,Yakshit Kohli,IT,Data Analyst,75,71.03,90.1,4.9,87.93,41,3.5,17,No,0,83.851,2.093571428571429,70.0,Exceeds Expectations
847026,Aradhya Bajaj,Marketing,Content Strategist,70,85.97,84.74,3.9,91.5,40,3.3,7,No,0,86.5255,2.231707317073171,65.99999999999999,Exceeds Expectations
429719,Kartik Chaudry,IT,Cybersecurity Specialist,70,84.36,82.66,3.0,91.57,40,4.0,6,No,0,82.97449999999999,2.2334146341463414,80.0,Exceeds Expectations
256638,Yashvi Mangat,HR,Employee Relations,59,76.37,83.89,4.7,86.73,54,4.9,22,No,0,83.76849999999999,1.576909090909091,98.00000000000001,Exceeds Expectations
737016,Gatik Chaudhari,Sales,Account Manager,81,78.24,75.53,3.6,85.04,55,4.4,0,No,0,79.27749999999999,1.5185714285714287,88.00000000000001,Meets Expectations
892397,Charvi Sengupta,IT,Cybersecurity Specialist,50,79.01,82.83,4.3,94.9,47,3.9,23,No,0,86.19300000000001,1.9770833333333335,78.0,Exceeds Expectations
720127,Akarsh Setty,Sales,Business Development,95,86.1,79.25,4.7,98.9,44,4.8,10,Yes,1,90.7375,2.197777777777778,96.0,Exceeds Expectations
988457,Amani Sethi,Marketing,Marketing Executive,71,77.5,95.68,3.5,93.35,49,4.2,23,No,0,84.6495,1.867,84.00000000000001,Exceeds Expectations
598123,Tushar Mahajan,IT,Data Analyst,93,92.78,99.48,3.4,90.75,41,4.0,7,No,0,89.3575,2.1607142857142856,80.0,Exceeds Expectations
194533,Tarini Lad,Marketing,Marketing Executive,51,67.7,82.49,3.9,89.51,41,3.4,22,No,0,79.097,2.1311904761904765,68.0,Meets Expectations
998986,Prisha Barad,Finance,Financial Analyst,85,80.49,87.62,4.0,76.77,38,3.9,21,No,0,80.184,1.9684615384615383,78.0,Exceeds Expectations
643959,Vanya Hegde,IT,Cybersecurity Specialist,98,66.72,85.54,4.8,76.94,54,4.3,28,Yes,1,77.512,1.3989090909090909,86.0,Meets Expectations
436654,Akarsh Kadakia,HR,Recruitment Specialist,61,69.15,82.09,4.9,81.5,48,3.3,26,No,0,79.741,1.663265306122449,65.99999999999999,Meets Expectations
326256,Hansh Shanker,Finance,Auditor,54,92.31,82.28,3.3,86.56,42,3.2,5,No,0,84.8465,2.0130232558139536,64.0,Exceeds Expectations
953883,Mamooty Kalita,Sales,Account Manager,79,67.55,84.17,3.5,98.37,38,4.6,1,No,0,81.19749999999999,2.5223076923076926,92.0,Exceeds Expectations
281981,Abram Das,Finance,Accountant,63,70.75,89.89,4.6,81.18,47,4.1,17,No,0,80.45899999999999,1.6912500000000001,82.0,Exceeds Expectations
313484,Ojas Bansal,IT,Software Engineer,53,67.9,79.68,4.1,77.46,45,4.8,19,No,0,75.128,1.6839130434782608,96.0,Meets Expectations
854376,Diya Apte,Sales,Account Manager,81,89.89,79.06,4.0,96.62,42,3.3,20,No,0,89.13749999999999,2.2469767441860466,65.99999999999999,Exceeds Expectations
582723,Shanaya D’Alia,Sales,Account Manager,91,75.89,95.4,4.3,84.37,47,5.0,26,Yes,1,83.301,1.7577083333333334,100.0,Exceeds Expectations
360036,Abram Singhal,Sales,Business Development,100,80.98,98.84,3.9,91.55,47,4.5,11,Yes,1,86.9115,1.9072916666666666,90.0,Exceeds Expectations
513399,Kiaan Ganesh,Finance,Auditor,100,92.41,96.42,5.0,75.48,52,4.8,18,Yes,1,88.22449999999999,1.4241509433962265,96.0,Exceeds Expectations
100021,Rati Hayre,Finance,Auditor,100,74.97,83.08,4.5,74.16,42,3.7,13,No,0,78.1575,1.7246511627906975,74.0,Meets Expectations
971093,Alia Chand,Finance,Financial Analyst,74,60.71,81.6,3.9,76.28,49,4.6,27,No,0,71.8865,1.5256,92.0,Meets Expectations
731049,Jivin Dash,Marketing,SEO Specialist,92,93.88,92.47,3.9,71.7,36,4.5,3,Yes,1,83.5235,1.9378378378378378,90.0,Exceeds Expectations
826752,Akarsh Jain,Finance,Auditor,57,93.9,88.6,3.7,75.94,41,5.0,6,No,0,83.834,1.808095238095238,100.0,Exceeds Expectations
745828,Aniruddh Upadhyay,Marketing,SEO Specialist,77,65.12,91.1,4.5,80.62,35,4.5,22,No,0,78.174,2.2394444444444446,90.0,Meets Expectations
619015,Jivin Ben,IT,Data Analyst,87,89.86,83.43,4.3,78.28,54,4.1,2,Yes,1,84.26350000000001,1.4232727272727272,82.0,Exceeds Expectations
992874,Ritvik Dixit,Sales,Business Development,95,70.56,96.27,4.7,71.35,49,4.1,4,Yes,1,78.20899999999999,1.4269999999999998,82.0,Meets Expectations
898382,Dharmajan Kaur,Marketing,Content Strategist,79,75.36,75.99,3.5,81.45,45,4.3,9,No,0,76.782,1.7706521739130436,86.0,Meets Expectations
484630,Tarini Anne,IT,Data Analyst,86,91.07,96.65,4.9,84.7,40,4.4,25,Yes,1,90.717,2.0658536585365854,88.00000000000001,Exceeds Expectations
319787,Amani Babu,Finance,Accountant,97,94.18,79.7,4.6,99.24,52,3.1,15,No,0,93.452,1.8724528301886791,62.0,Exceeds Expectations
666580,Chirag Gour,IT,Data Analyst,92,72.62,93.23,4.1,94.39,51,4.0,27,No,0,84.738,1.8151923076923078,80.0,Exceeds Expectations
355918,Tiya Ramanathan,Finance,Financial Analyst,50,72.02,90.89,3.3,88.7,35,4.6,13,No,0,79.7855,2.463888888888889,92.0,Meets Expectations
581294,Ranbir Bhattacharyya,Marketing,SEO Specialist,78,68.17,76.92,4.5,84.17,48,4.7,25,No,0,78.357,1.7177551020408164,94.0,Meets Expectations
968669,Prerak Hayer,Sales,Sales Executive,92,91.19,90.33,3.5,94.32,46,4.3,19,Yes,1,88.97799999999998,2.006808510638298,86.0,Exceeds Expectations
515999,Kaira Barad,Sales,Sales Executive,83,77.77,78.01,4.4,72.66,45,4.4,18,No,0,77.55199999999999,1.5795652173913042,88.00000000000001,Meets Expectations
816329,Nayantara Dar,HR,Recruitment Specialist,87,86.99,98.14,4.9,97.12,46,3.7,6,No,0,93.8595,2.0663829787234045,74.0,Exceeds Expectations
271872,Samar Arya,Sales,Sales Executive,82,84.09,94.56,3.3,85.33,47,3.0,22,No,0,83.381,1.7777083333333332,60.0,Exceeds Expectations
147332,Navya Seshadri,IT,Cybersecurity Specialist,54,81.04,88.33,4.2,78.75,39,3.7,8,No,0,81.776,1.96875,74.0,Exceeds Expectations
542687,Lakshay Manne,Sales,Sales Executive,59,74.08,76.1,4.4,89.46,43,4.9,1,No,0,81.854,2.033181818181818,98.00000000000001,Exceeds Expectations
454195,Yakshit Gill,IT,Cybersecurity Specialist,74,60.32,76.39,4.1,73.16,47,4.6,8,No,0,70.4765,1.5241666666666667,92.0,Meets Expectations
788011,Taran Magar,Finance,Financial Analyst,66,80.67,81.25,3.3,74.06,36,3.2,10,No,0,76.243,2.001621621621622,64.0,Meets Expectations
249172,Raunak Goda,IT,Software Engineer,82,75.56,78.03,3.3,94.77,53,3.6,9,No,0,81.22,1.755,72.0,Exceeds Expectations
811225,Amira Kumar,IT,Data Analyst,86,92.53,75.54,4.5,72.3,35,3.3,3,No,0,82.5215,2.0083333333333333,65.99999999999999,Exceeds Expectations
790332,Miraan Shetty,Marketing,Content Strategist,91,71.14,87.73,3.0,86.62,39,4.1,11,Yes,1,77.37549999999999,2.1655,82.0,Meets Expectations
110121,Manikya Shukla,Marketing,Marketing Executive,57,92.03,84.22,3.3,72.04,53,3.5,20,No,0,79.9575,1.3340740740740742,70.0,Meets Expectations
481729,Onkar Atwal,Marketing,Content Strategist,69,63.06,77.36,4.6,97.34,40,3.2,11,No,0,81.544,2.3741463414634145,64.0,Exceeds Expectations
898619,Priyansh Anand,HR,Recruitment Specialist,69,78.37,96.79,3.9,89.56,41,4.4,2,No,0,84.994,2.1323809523809523,88.00000000000001,Exceeds Expectations
567306,Raghav Khurana,Marketing,SEO Specialist,74,74.75,77.08,3.4,81.27,48,3.1,9,No,0,76.369,1.6585714285714286,62.0,Meets Expectations
929819,Divit Bhargava,IT,Data Analyst,78,78.12,89.23,4.2,71.73,36,5.0,29,No,0,78.43199999999999,1.9386486486486487,100.0,Meets Expectations
968855,Ranbir Mani,Marketing,Marketing Executive,67,65.23,98.71,4.0,95.49,41,4.6,16,No,0,83.0585,2.2735714285714286,92.0,Exceeds Expectations
191069,Emir Krish,IT,Data Analyst,89,65.58,81.49,5.0,77.19,40,4.6,1,Yes,1,77.193,1.8826829268292682,92.0,Meets Expectations
100227,Vihaan Garg,IT,Data Analyst,74,88.1,99.97,4.0,96.02,47,3.6,17,No,0,91.4375,2.0004166666666667,72.0,Exceeds Expectations
127118,Piya Ravi,Sales,Sales Executive,63,70.37,96.96,4.9,85.7,40,3.5,20,No,0,83.8685,2.0902439024390245,70.0,Exceeds Expectations
932669,Bhamini Uppal,HR,Employee Relations,78,75.37,80.05,4.0,85.28,54,4.7,21,No,0,80.235,1.5505454545454547,94.0,Exceeds Expectations
923470,Aarna Kadakia,HR,Employee Relations,82,64.9,88.99,3.3,70.2,37,4.4,4,No,0,70.5335,1.8473684210526315,88.00000000000001,Meets Expectations
939040,Ahana  Gala,Sales,Business Development,57,92.35,82.34,3.1,72.12,39,4.1,14,No,0,79.21549999999999,1.8030000000000002,82.0,Meets Expectations
388758,Vihaan Kala,Sales,Account Manager,75,62.64,77.99,3.3,79.59,55,4.8,19,No,0,71.379,1.4212500000000001,96.0,Meets Expectations
614027,Mamooty Tripathi,Finance,Accountant,96,70.04,92.69,4.5,78.86,49,3.0,19,No,0,79.51849999999999,1.5772,60.0,Meets Expectations
176348,Rati Upadhyay,IT,Cybersecurity Specialist,85,90.8,96.69,3.3,86.58,51,4.2,7,No,0,86.4865,1.665,84.00000000000001,Exceeds Expectations
417386,Mahika Sant,Marketing,Marketing Executive,95,68.87,92.07,4.8,99.86,46,3.3,5,No,0,87.26599999999999,2.1246808510638298,65.99999999999999,Exceeds Expectations
678362,Hrishita Jaggi,Marketing,Marketing Executive,56,64.38,93.62,3.8,81.4,55,3.1,24,No,0,76.46600000000001,1.4535714285714287,62.0,Meets Expectations
120071,Tarini De,Finance,Accountant,50,63.63,85.22,4.6,75.39,53,4.3,29,No,0,75.24,1.396111111111111,86.0,Meets Expectations
656354,Amira Bhatti,Sales,Account Manager,70,69.16,86.81,3.3,81.7,46,4.3,12,No,0,75.7225,1.7382978723404257,86.0,Meets Expectations
